Product Photo/link,Product Name,Product Spec,Brand,Category,Price,Selling Price,Dealer Extra Margin %,Is Combo,Availability,Custom Delivery Fee
"images/products/hikvision-ds-kd-e.webp","HIKVISION DS-KD-E","High quality product","Hikvision","VIDEO DOOR BELL",7291,3510,"0%",FALSE,"In stock",""
"images/products/hikvision-ds-2ce10kf0t-pfs.webp","HIKVISION DS-2CE10KF0T-PFS","High quality product","Hikvision","HD CCTV",5283,2540,"0%",FALSE,"In stock",""
"images/products/hikvision-ds-kd-kk.webp","HIKVISION DS-KD-KK","High quality product","Hikvision","VIDEO DOOR BELL",5545,2670,"0%",FALSE,"In stock",""
"images/products/hikvision-ds-2ce16d0t-lpts.webp","HIKVISION DS-2CE16D0T-LPTS","High quality product","Hikvision","HD CCTV",3689,1770,"0%",FALSE,"In stock",""
"images/products/hikvision-ds-7116hghi-m1t.webp","HIKVISION DS-7116HGHI-M1/T","High quality product","Hikvision","HD DVR",13425,6460,"0%",FALSE,"In stock",""
"images/products/hikvision-ds-7108hghi-m1t.webp","HIKVISION DS-7108HGHI-M1/T","High quality product","Hikvision","HD DVR",7968,3830,"0%",FALSE,"In stock",""
"images/products/hikvision-ds-kd9203-fe6.webp","HIKVISION DS-KD9203-FE6","High quality product","Hikvision","VIDEO DOOR BELL",42569,20480,"0%",FALSE,"In stock",""
"images/products/hikvision-ds-k1t320mfwx.webp","HIKVISION DS-K1T320MFWX","High quality product","Hikvision","BIOMETRIC",11133,5360,"0%",FALSE,"In stock",""
"images/products/hikvision-ds-7216hqhi-m1xt.webp","HIKVISION DS-7216HQHI-M1/XT","High quality product","Hikvision","HD DVR",24624,11840,"0%",FALSE,"In stock",""
"images/products/hikvision-ds-7104hqhi-m1t.webp","HIKVISION DS-7104HQHI-M1/T","High quality product","Hikvision","HD DVR",8645,4160,"0%",FALSE,"In stock",""
"images/products/hikvision-ds-2ce16d0t-itpfs.webp","HIKVISION DS-2CE16D0T-ITPFS","High quality product","Hikvision","HD CCTV",2150,1030,"0%",FALSE,"In stock",""
"images/products/hikvision-ds-kis204t.webp","HIKVISION DS-KIS204T","High quality product","Hikvision","VIDEO DOOR BELL",10915,5250,"0%",FALSE,"In stock",""
"images/products/krystaa-256-gb-memory-card.webp","KRYSTAA 256 GB MEMORY CARD","High quality product","Krystaa","MEMORY CARD",6490,2890,"0%",FALSE,"In stock",""
"images/products/krystaa-64-gb-memory-card.webp","KRYSTAA 64 GB MEMORY CARD","High quality product","Krystaa","MEMORY CARD",1770,790,"0%",FALSE,"In stock",""
"images/products/krystaa-20-inch-led-monitor-kst-2010.webp","KRYSTAA 20 INCH LED MONITOR (KST-2010)","High quality product","Krystaa","MONITORS",4720,2100,"0%",FALSE,"In stock",""
"images/products/krystaa-500gb-hard-disk.webp","KRYSTAA 500GB Hard Disk","High quality product","Krystaa","HARDDISK",4012,1790,"0%",FALSE,"In stock",""
"images/products/krystaa-1-tb-hard-disk.webp","KRYSTAA 1 TB Hard Disk","High quality product","Krystaa","HARDDISK",10030,4460,"0%",FALSE,"In stock",""
"images/products/krystaa-128gb-memory-card.webp","KRYSTAA 128GB MEMORY CARD","High quality product","Krystaa","MEMORY CARD",3540,1580,"0%",FALSE,"In stock",""
"images/products/cp-plus-6mp-ip-dome-camera-cp-unc-da61l3c-lq-0360.webp","CP PLUS 6MP IP DOME CAMERA (CP-UNC-DA61L3C-LQ-0360)","High quality product","CPPlus","IP CCTV",9195,5450,"0%",FALSE,"In stock",""
"images/products/cp-plus-16port-poe-switch-cp-dnw-hpu16g2f1-20.webp","CP PLUS 16PORT POE SWITCH (CP-DNW-HPU16G2F1-20)","High quality product","CPPlus","POE SWITCH",13010,7720,"0%",FALSE,"In stock",""
"images/products/cp-plus-8port-poe-uplink-giga-cp-dnw-hpu8g2-96-v3.webp","CP PLUS 8PORT POE UPLINK GIGA (CP-DNW-HPU8G2-96-V3)","High quality product","CPPlus","POE SWITCH",4018,2380,"0%",FALSE,"In stock",""
"images/products/cp-plus-4mp-dual-light-with-mic-dome-camera-cp-unc-da41l3c-d-lq.webp","CP PLUS 4MP DUAL LIGHT WITH MIC DOME CAMERA (CP-UNC-DA41L3C-D-LQ)","High quality product","CPPlus","IP CCTV",7248,4300,"0%",FALSE,"In stock",""
"images/products/cp-plus-5mp-colour-dome-with-mic-cp-gpc-da50pl2c-se-0360.webp","CP PLUS 5MP COLOUR DOME WITH MIC (CP-GPC-DA50PL2C-SE-0360)","High quality product","CPPlus","HD CAMERA",3106,1840,"0%",FALSE,"In stock",""
"images/products/cp-plus-64ch-nvr-8-sata-unr-4k564r8-f1.webp","CP PLUS 64CH NVR 8 SATA (UNR-4K564R8-F1)","High quality product","CPPlus","NVR",105395,62520,"0%",FALSE,"In stock",""
"images/products/cp-plus-cat-6-cable-cp-fut-6tsrh-305.webp","CP PLUS CAT 6 CABLE (CP-FUT-6TSRH-305)","High quality product","CPPlus","CAT 6 CABLES",5487,3260,"0%",FALSE,"In stock",""
"images/products/cp-plus-16ch-dvr-2mp-cp-uvr-1601e1-ic.webp","CP PLUS 16CH DVR 2MP (CP-UVR-1601E1-IC)","High quality product","CPPlus","HD DVR",11390,6760,"0%",FALSE,"In stock",""
"images/products/cp-plus-8ch-dvr-5mp-cp-uvr-0801f1v-i.webp","CP PLUS 8CH DVR 5MP  (CP-UVR-0801F1V-I)","High quality product","CPPlus","HD DVR",15603,9260,"0%",FALSE,"In stock",""
"images/products/cp-plus-2mp-colour-dome-with-mic-cp-gpc-da24pl2c-se-0360.webp","CP PLUS 2MP COLOUR DOME WITH MIC (CP-GPC-DA24PL2C-SE-0360)","High quality product","CPPlus","HD CAMERA",2602,1540,"0%",FALSE,"In stock",""
"images/products/cp-plus-16-port-poe-cp-anw-gpu16g2f2-20.webp","CP PLUS 16 PORT POE (CP-ANW-GPU16G2F2-20)","High quality product","CPPlus","POE SWITCH",17877,10610,"0%",FALSE,"In stock",""
"images/products/cp-plus-8port-poe-cp-anw-gpu8g2-n12.webp","CP PLUS 8PORT POE (CP-ANW-GPU8G2-N12)","High quality product","CPPlus","POE SWITCH",5576,3310,"0%",FALSE,"In stock",""
"images/products/cp-plus-4mp-wifi-cameracp-e41q.webp","CP PLUS 4MP WIFI CAMERA(CP-E41Q)","High quality product","CPPlus","WIFI CCTV",4673,2770,"0%",FALSE,"In stock",""
"images/products/cp-plus-8mp-dual-light-bullet-camera-50mtr-cp-unc-tc81l5c-vmd-lq.webp","CP PLUS 8MP DUAL LIGHT BULLET CAMERA 50MTR (CP-UNC-TC81L5C-VMD-LQ)","High quality product","CPPlus","IP CCTV",20355,12080,"0%",FALSE,"In stock",""
"images/products/cp-plus-2mp-robot-camera-e21q.webp","CP PLUS 2MP ROBOT CAMERA (E21Q)","High quality product","CPPlus","WIFI CCTV",3602,2140,"0%",FALSE,"In stock",""
"images/products/cp-plus-64ch-nvr-4-sata-cp-unr-4k5644-fi.webp","CP PLUS 64CH NVR 4 SATA (CP-UNR-4K5644-FI)","High quality product","CPPlus","NVR",78783,46740,"0%",FALSE,"In stock",""
"images/products/cp-plus-4-port-poe-switch-cp-anw-hp4h2-n65.webp","CP PLUS 4 PORT POE SWITCH (CP-ANW-HP4H2-N65)","High quality product","CPPlus","POE SWITCH",1963,1160,"0%",FALSE,"In stock",""
"images/products/cp-plus-16ch-nvr-2-sata-unr-4k-2162-v3.webp","CP PLUS 16CH NVR 2 SATA (UNR-4K-2162-V3)","High quality product","CPPlus","NVR",19240,11410,"0%",FALSE,"In stock",""
"images/products/cp-plus-2mp-ip-ptz-camera-cp-unp-d2521l10-dpq.webp","CP PLUS 2MP IP PTZ CAMERA (CP-UNP-D2521L10-DPQ)","High quality product","CPPlus","IP CCTV",52525,31160,"0%",FALSE,"In stock",""
"images/products/cp-plus-32ch-dvr-5mp-2-satacp-uvr-3201k2-i3-v2.webp","CP PLUS 32CH DVR 5MP - 2 SATA(CP-UVR-3201K2-I3-V2)","High quality product","CPPlus","HD DVR",51100,30310,"0%",FALSE,"In stock",""
"images/products/cp-plus-8ch-dvr-2mp-2way-audio-support-cp-uvr-0801e1v-i.webp","CP PLUS 8CH DVR 2MP & 2WAY AUDIO SUPPORT (CP-UVR-0801E1V-I)","High quality product","CPPlus","HD DVR",8947,5310,"0%",FALSE,"In stock",""
"images/products/cp-plus-2mp-dual-light-dome-camera-cp-unc-da21l3c-lq.webp","CP PLUS 2MP DUAL LIGHT DOME CAMERA (CP-UNC-DA21L3C-LQ)","High quality product","CPPlus","IP CCTV",5938,3520,"0%",FALSE,"In stock",""
"images/products/cp-plus-4mp-bullet-with-2-way-audio-color-camera-cp-unc-ta41l3b-d-lq.webp","CP PLUS 4MP BULLET WITH 2 WAY AUDIO + COLOR CAMERA (CP-UNC-TA41L3B-D-LQ)","High quality product","CPPlus","IP CCTV",7602,4510,"0%",FALSE,"In stock",""
"images/products/cp-plus-2mp-bullet-camera-tc24pl3c.webp","CP PLUS 2MP BULLET CAMERA (TC24PL3C)","High quality product","CPPlus","HD CAMERA",1735,1030,"0%",FALSE,"In stock",""
"images/products/cp-plus-16ch-nvr-2-sata-cp-unr-4k4162-v4.webp","CP PLUS 16CH NVR 2 SATA (CP-UNR-4K4162-V4)","High quality product","CPPlus","NVR",22054,13080,"0%",FALSE,"In stock",""
"images/products/cp-plus-4mp-wi-fi-full-color-pt-camera-cp-z45q.webp","CP PLUS 4MP WI-FI FULL COLOR PT CAMERA (CP-Z45Q)","High quality product","CPPlus","WIFI CCTV",6062,3600,"0%",FALSE,"In stock",""
"images/products/cp-plus-2mp-colour-bullet-with-mic-cp-gpc-ta24pl2c-se-0360.webp","CP PLUS 2MP COLOUR BULLET WITH MIC (CP-GPC-TA24PL2C-SE-0360)","High quality product","CPPlus","HD CAMERA",2708,1610,"0%",FALSE,"In stock",""
"images/products/cp-plus-4mp-45x-ptz-cp-unp-f4541l30-dpq.webp","CP PLUS 4MP 45X PTZ (CP-UNP-F4541L30-DPQ)","High quality product","CPPlus","IP CCTV",132750,78750,"0%",FALSE,"In stock",""
"images/products/cp-plus-8-port-poe-switch-cp-anw-hpu8h2-n12.webp","CP PLUS 8 PORT POE SWITCH (CP-ANW-HPU8H2-N12)","High quality product","CPPlus","POE SWITCH",2482,1470,"0%",FALSE,"In stock",""
"images/products/cp-plus-2mp-bullet-camera-with-audio-cp-unc-ta21l3c-q.webp","CP PLUS 2MP BULLET CAMERA WITH AUDIO (CP-UNC-TA21L3C-Q)","High quality product","CPPlus","IP CCTV",5399,3200,"0%",FALSE,"In stock",""
"images/products/cp-plus-5mp-hd-dome-camera-cp-usc-dc51pl3c.webp","CP-PLUS 5MP HD DOME CAMERA (CP-USC-DC51PL3C)","High quality product","CPPlus","HD CAMERA",2274,1350,"0%",FALSE,"In stock",""
"images/products/cp-plus-cat6-cable-outdoor-double-jacket-cp-est-6tgd23-305.webp","CP PLUS CAT6 CABLE OUTDOOR DOUBLE JACKET (CP-EST-6TGD23-305)","High quality product","CPPlus","CAT 6 CABLES",18576,11020,"0%",FALSE,"In stock",""
"images/products/cp-plus-4mp-dome-with-audio-cp-unc-da41l3c-d-q.webp","CP PLUS 4MP DOME WITH AUDIO (CP-UNC-DA41L3C-D-Q)","High quality product","CPPlus","IP CCTV",6576,3900,"0%",FALSE,"In stock",""
"images/products/cp-plus-16ch-dvr-2mp-2way-audio-support-cp-uvr-1601e1v-i.webp","CP PLUS 16CH DVR 2MP & 2WAY AUDIO SUPPORT (CP-UVR-1601E1V-I)","High quality product","CPPlus","HD DVR",15045,8930,"0%",FALSE,"In stock",""
"images/products/cp-plus-6mp-ip-bullet-camera-colour-ta61l3c-lq.webp","CP PLUS 6MP IP BULLET CAMERA COLOUR (TA61L3C-LQ)","High quality product","CPPlus","IP CCTV",9301,5520,"0%",FALSE,"In stock",""
"images/products/cp-plus-4ch-4k-nvr-cp-unr-4k2041-v4.webp","CP PLUS 4CH 4K NVR (CP-UNR-4K2041-V4)","High quality product","CPPlus","NVR",12186,7230,"0%",FALSE,"In stock",""
"images/products/cp-plus-4mp-verifocal-cp-unc-tc41zl6c-vmd-lq.webp","CP PLUS 4MP VERIFOCAL (CP-UNC-TC41ZL6C-VMD-LQ)","High quality product","CPPlus","IP CCTV",21240,12600,"0%",FALSE,"In stock",""
"images/products/cp-plus-8ch-nvr-cp-unr-108f1.webp","CP PLUS 8CH NVR (CP-UNR-108F1)","High quality product","CPPlus","NVR",10372,6150,"0%",FALSE,"In stock",""
"images/products/cp-plus-8ch-nvr-2-sata-cp-unr-4k-4082-v4.webp","CP PLUS 8CH NVR 2 SATA (CP-UNR-4K-4082-V4)","High quality product","CPPlus","NVR",15187,9010,"0%",FALSE,"In stock",""
"images/products/cp-plus-4ch-dvr-5mp-0401f1v-i.webp","CP PLUS 4CH DVR 5MP (0401F1V-I)","High quality product","CPPlus","HD DVR",11027,6540,"0%",FALSE,"In stock",""
"images/products/cp-plus-4ch-nvr-cp-unr-104f1.webp","CP PLUS 4CH NVR (CP-UNR-104F1)","High quality product","CPPlus","NVR",9354,5550,"0%",FALSE,"In stock",""
"images/products/cp-plus-24-port-poe-switch-cp-dnw-hpu24g2f1-30.webp","CP PLUS 24 PORT POE SWITCH (CP-DNW-HPU24G2F1-30)","High quality product","CPPlus","POE SWITCH",14868,8820,"0%",FALSE,"In stock",""
"images/products/cp-plus-4mp-dome-with-2-way-audio-color-camera-cp-unc-da41l3b-d-lq.webp","CP PLUS 4MP DOME WITH 2 WAY AUDIO + COLOR CAMERA (CP-UNC-DA41L3B-D-LQ)","High quality product","CPPlus","IP CCTV",7496,4450,"0%",FALSE,"In stock",""
"images/products/cp-plus-2mp-45x-300-mtr-ip-ptz-camera-cp-unp-f4521l30-dpq.webp","CP PLUS 2MP 45X 300 MTR IP PTZ CAMERA - (CP-UNP-F4521L30-DPQ)","High quality product","CPPlus","IP CCTV",132750,78750,"0%",FALSE,"In stock",""
"images/products/cp-plus-4mp-wifi-camera-cp-z43q.webp","CP PLUS 4MP WIFI CAMERA CP-Z43Q","High quality product","CPPlus","WIFI CCTV",5956,3530,"0%",FALSE,"In stock",""
"images/products/cp-plus-16ch-nvr-4-sata-4k4164-fi.webp","CP PLUS 16CH NVR 4 SATA (4K4164-FI)","High quality product","CPPlus","NVR",46843,27790,"0%",FALSE,"In stock",""
"images/products/cp-plus-8mp-ip-vandal-dome-cp-unc-vc81l5c-vmd-lq.webp","CP PLUS 8MP IP VANDAL DOME CP-UNC-VC81L5C-VMD-LQ","High quality product","CPPlus","IP CCTV",21240,12600,"0%",FALSE,"In stock",""
"images/products/cp-plus-16-channel-nvr-cp-unr-4k-2161-v4.webp","CP PLUS 16 CHANNEL NVR (CP-UNR-4K-2161-V4)","High quality product","CPPlus","NVR",15169,9000,"0%",FALSE,"In stock",""
"images/products/cp-plus-3mp-indoor-pt-camera-cp-e38q.webp","CP PLUS  3MP INDOOR PT CAMERA (CP-E38Q)","High quality product","CPPlus","WIFI CCTV",3336,1980,"0%",FALSE,"In stock",""
"images/products/cp-plus-4mp-dual-light-bullet-camera-cp-unc-ta41l3c-d-lq.webp","CP PLUS 4MP DUAL LIGHT BULLET CAMERA (CP-UNC-TA41L3C-D-LQ)","High quality product","CPPlus","IP CCTV",7354,4360,"0%",FALSE,"In stock",""
"images/products/cp-plus-2mp-dome-with-2-way-audio-color-camera-cp-unc-da21l3b-lq.webp","CP PLUS 2MP DOME WITH 2 WAY AUDIO + COLOR CAMERA (CP-UNC-DA21L3B-LQ)","High quality product","CPPlus","IP CCTV",6354,3770,"0%",FALSE,"In stock",""
"images/products/cp-plus-4mp-wifi-camera-cp-e41q.webp","CP PLUS 4MP WIFI CAMERA (CP-E41Q)","High quality product","CPPlus","WIFI CCTV",4673,2770,"0%",FALSE,"In stock",""
"images/products/cp-plus-4mp-ip-motorized-varifocal-dome-cp-unc-vc41zl5c-vmd-q.webp","CP PLUS 4MP IP MOTORIZED VARIFOCAL DOME (CP-UNC-VC41ZL5C-VMD-Q)","High quality product","CPPlus","IP CCTV",26550,15750,"0%",FALSE,"In stock",""
"images/products/cp-plus-2mp-dual-light-bullet-camera-cp-unc-ta21l3c-lq.webp","CP PLUS 2MP DUAL LIGHT BULLET CAMERA (CP-UNC-TA21L3C-LQ)","High quality product","CPPlus","IP CCTV",6045,3590,"0%",FALSE,"In stock",""
"images/products/cp-plus-2mp-bullet-dual-light-cp-urc-tc24pl3c-l-0360.webp","CP PLUS 2MP BULLET DUAL LIGHT (CP-URC-TC24PL3C-L-0360)","High quality product","CPPlus","HD CAMERA",2204,1310,"0%",FALSE,"In stock",""
"images/products/cp-plus-128ch-nvr-8-sata-cp-unr-4k5128r8-ei.webp","CP PLUS 128CH NVR 8 SATA (CP-UNR-4K5128R8-EI)","High quality product","CPPlus","NVR",265500,157500,"0%",FALSE,"In stock",""
"images/products/cp-plus-2mp-dome-camera-with-audio-cp-unc-da21l3c-q.webp","CP PLUS 2MP DOME CAMERA WITH AUDIO (CP-UNC-DA21L3C-Q)","High quality product","CPPlus","IP CCTV",5292,3140,"0%",FALSE,"In stock",""
"images/products/cp-plus-indoor-pure-copper-305mtr-cp-eut-6tgl23-305.webp","CP PLUS INDOOR PURE COPPER 305MTR (CP-EUT-6TGL23-305)","High quality product","CPPlus","CAT 6 CABLES",16268,9650,"0%",FALSE,"In stock",""
"images/products/cp-plus-4ch-dvr-2mp-2way-audio-support-cp-uvr-0401e1v-i.webp","CP PLUS 4CH DVR 2MP & 2WAY AUDIO SUPPORT (CP-UVR-0401E1V-I)","High quality product","CPPlus","HD DVR",7071,4190,"0%",FALSE,"In stock",""
"images/products/cp-plus-4mp-32x-ptz-camera-cp-unp-e3241l18-daq.webp","CP PLUS 4MP 32X PTZ CAMERA (CP-UNP-E3241L18-DAQ)","High quality product","CPPlus","IP CCTV",102067,60550,"0%",FALSE,"In stock",""
"images/products/cp-plus-8mp-verifocal-bullet-camera-cp-unc-tc81zl6c-vmd-lq.webp","CP PLUS 8MP VERIFOCAL BULLET CAMERA (CP-UNC-TC81ZL6C-VMD-LQ)","4 Channel 5MP Hybrid XVR. Supports AHD/TVI/CVI/CVBS/IP camera formats. H.265 video compression. 1 SATA port for HDD.","CPPlus","IP CCTV",26550,15750,"0%",FALSE,"In stock",""
"images/products/cp-plus-4mp-ip-dome-cp-unc-vc41l5c-vmd-lq.webp","CP PLUS 4MP IP DOME (CP-UNC-VC41L5C-VMD-LQ)","High quality product","CPPlus","IP CCTV",21240,12600,"0%",FALSE,"In stock",""
"images/products/cp-plus-4mp-dual-light-bullet-camera-50mtr-cp-unc-tc41l5c-vmd-lq.webp","CP PLUS 4MP DUAL LIGHT BULLET CAMERA 50MTR (CP-UNC-TC41L5C-VMD-LQ)","High quality product","CPPlus","IP CCTV",13275,7880,"0%",FALSE,"In stock",""
"images/products/cp-plus-32ch-dvr-2mp-2-sata-cp-uvr-3201e2-i.webp","CP PLUS 32CH DVR 2MP - 2 SATA (CP-UVR-3201E2-I)","High quality product","CPPlus","HD DVR",42586,25260,"0%",FALSE,"In stock",""
"images/products/cp-plus-3mp-indoor-pt-camera-cp-e31q.webp","CP PLUS 3MP INDOOR PT CAMERA (CP-E31Q)","High quality product","CPPlus","WIFI CCTV",4053,2400,"0%",FALSE,"In stock",""
"images/cctv-wholesale.webp","CP PLUS 5MP IP 45X PTZ (CP-UNP-F4551L30-DPQ)","High quality product","CPPlus","IP CCTV",265500,157500,"0%",FALSE,"In stock",""
"images/products/cp-plus-8mp-ip-colour-domecp-unc-da81l3c-lq.webp","CP PLUS 8MP IP COLOUR DOME(CP-UNC-DA81L3C-LQ)","High quality product","CPPlus","IP CCTV",12868,7630,"0%",FALSE,"In stock",""
"images/products/cpplus-16ch-dvr-5mp-cp-uvr-1601f1-ic.webp","CPPLUS 16CH DVR 5MP (CP-UVR-1601F1-IC)","High quality product","CPPlus","HD DVR",25373,15050,"0%",FALSE,"In stock",""
"images/products/cp-plus-32ch-nvr-8-sata-cp-unr-4k532r8-fi.webp","CP PLUS 32CH NVR 8 SATA (CP-UNR-4K532R8-FI)","High quality product","CPPlus","NVR",88500,52500,"0%",FALSE,"In stock",""
"images/products/cp-plus-5mp-hybrid-bullet-camera-with-mic-cp-urc-tc51pl3c-l-0360-v2.webp","CP PLUS 5MP HYBRID BULLET CAMERA WITH MIC (CP-URC-TC51PL3C-L-0360-V2)","High quality product","CPPlus","HD CAMERA",2894,1720,"0%",FALSE,"In stock",""
"images/products/cp-plus-4mp-bullet-with-audio-cp-unc-ta41l3c-d-q.webp","CP PLUS 4MP BULLET WITH AUDIO (CP-UNC-TA41L3C-D-Q)","High quality product","CPPlus","IP CCTV",6673,3960,"0%",FALSE,"In stock",""
"images/products/cp-plus-4g-pt-camera-ez-s35t.webp","CP PLUS 4G PT CAMERA (EZ-S35T)","High quality product","CPPlus","4G CCTV",5045,2990,"0%",FALSE,"In stock",""
"images/cctv-wholesale.webp","CP PLUS 32CH NVR 4 SATA (CP-UNR-4K5324-FI)","High quality product","CPPlus","NVR",61950,36750,"0%",FALSE,"In stock",""
"images/cctv-wholesale.webp","CP PLUS 6MP IP VANDAL DOME CP-UNC-VC61L5C-VMD-LQ","High quality product","CPPlus","IP CCTV",17700,10500,"0%",FALSE,"In stock",""
"images/products/cp-plus-6mp-ip-bullet-cp-unc-tc61l5c-vmd-lq.webp","CP PLUS 6MP IP BULLET (CP-UNC-TC61L5C-VMD-LQ)","High quality product","CPPlus","IP CCTV",168150,99750,"0%",FALSE,"In stock",""
"images/products/cp-plus-5mp-colour-bullet-with-mic-cp-gpc-ta50pl2c-se-0360.webp","CP PLUS 5MP COLOUR BULLET WITH MIC (CP-GPC-TA50PL2C-SE-0360)","High quality product","CPPlus","HD CAMERA",3204,1900,"0%",FALSE,"In stock",""
"images/products/cp-plus-2mp-dome-dual-light-cp-urc-dc24pl3c-l-0360.webp","CP PLUS 2MP DOME DUAL LIGHT (CP-URC-DC24PL3C-L-0360)","High quality product","CPPlus","HD CAMERA",2106,1250,"0%",FALSE,"In stock",""
"images/products/cp-plus-2mp-bullet-with-2-way-audio-color-camera-cp-unc-ta21l3b-lq.webp","CP PLUS 2MP BULLET WITH 2 WAY AUDIO + COLOR CAMERA (CP-UNC-TA21L3B-LQ)","4 Channel 2MP Hybrid XVR. Supports AHD/TVI/CVI/CVBS/IP camera formats. H.265 video compression. 1 SATA port for HDD.","CPPlus","IP CCTV",6461,3830,"0%",FALSE,"In stock",""
"images/products/cp-plus-128gb-memory-card-cp-nm128.webp","CP PLUS 128GB MEMORY CARD (CP-NM128)","High quality product","CPPlus","MEMORY CARD",4676,2770,"0%",FALSE,"In stock",""
"images/products/cp-plus-2mp-indoor-pt-camera-cp-e28-q.webp","CP PLUS 2MP INDOOR PT CAMERA( CP-E28-Q )","High quality product","CPPlus","WIFI CCTV",3505,2080,"0%",FALSE,"In stock",""
"images/products/cp-plus-31-standard-copper-cable-90-mtr-cp-ecc-90rs.webp","CP PLUS 3+1 STANDARD COPPER CABLE 90 MTR (CP-ECC-90RS)","High quality product","CPPlus","CCTV CABLES",2359,1400,"0%",FALSE,"In stock",""
"images/products/cp-plus-8ch-4k-nvr-cp-unr-4k2081-v4.webp","CP PLUS 8CH 4K NVR (CP-UNR-4K2081-V4)","High quality product","CPPlus","NVR",13204,7830,"0%",FALSE,"In stock",""
"images/products/cp-plus-64ch-nvr-8-sata-cp-unr-4k564r8-fi.webp","CP PLUS 64CH NVR 8 SATA (CP-UNR-4K564R8-FI)","32 Channel 2MP Hybrid XVR. Supports AHD/TVI/CVI/CVBS/IP camera formats. H.265 video compression. 1 SATA port for HDD.","CPPlus","NVR",105395,62520,"0%",FALSE,"In stock",""
"images/products/cp-plus-4mp-ip-anpr-bullet-cp-unc-tt41l3-vmd-q.webp","CP PLUS 4MP IP ANPR BULLET CP-UNC-TT41L3-VMD-Q","High quality product","CPPlus","IP CCTV",132750,78750,"0%",FALSE,"In stock",""
"images/products/cp-plus-8port-gigabit-poe-switch-cp-anw-gpu8g2f2-96.webp","CP PLUS 8PORT GIGABIT POE SWITCH CP-ANW-GPU8G2F2-96)","High quality product","CPPlus","POE SWITCH",5930,3520,"0%",FALSE,"In stock",""
"images/products/cp-plus-8mp-ip-colour-bullet-with-miccp-unc-ta81l3c-lq.webp","CP PLUS 8MP IP COLOUR BULLET WITH MIC(CP-UNC-TA81L3C-LQ)","High quality product","CPPlus","IP CCTV",12974,7700,"0%",FALSE,"In stock",""
"images/products/cp-plus-24-port-poe-giga-cp-anw-gpu24g2f2-n30.webp","CP PLUS 24 PORT POE GIGA (CP-ANW-GPU24G2F2-N30)","High quality product","CPPlus","POE SWITCH",23895,14180,"0%",FALSE,"In stock",""
"images/products/cp-plus-32ch-nvr-2-sata-cp-unr-4k4322-v4.webp","CP PLUS 32CH NVR 2 SATA (CP-UNR-4K4322-V4)","16 Channel 5MP Hybrid XVR. Supports AHD/TVI/CVI/CVBS/IP camera formats. H.265 video compression. 1 SATA port for HDD.","CPPlus","NVR",27647,16400,"0%",FALSE,"In stock",""
"images/products/cp-plus-2mp-dome-camera-cp-urc-dc24pl3c-0360.webp","CP PLUS 2MP DOME CAMERA (CP-URC-DC24PL3C-0360)","High quality product","CPPlus","HD CAMERA",1611,960,"0%",FALSE,"In stock",""
"images/products/cp-plus-32ch-nvr-4-sata-unr-4k4324-fi.webp","CP PLUS 32CH NVR 4 SATA (UNR-4K4324-FI)","High quality product","CPPlus","NVR",58552,34730,"0%",FALSE,"In stock",""
"images/products/cp-plus-4-port-giga-switch-cp-dnw-gpu4g2-48c.webp","CP PLUS 4 PORT GIGA SWITCH (CP-DNW-GPU4G2-48C)","High quality product","CPPlus","POE SWITCH",4018,2380,"0%",FALSE,"In stock",""
"images/products/cp-plus-5mp-bullet-camera-with-mic-cp-usc-tc51pl3c.webp","CP PLUS 5MP BULLET CAMERA WITH MIC (CP-USC-TC51PL3C)","High quality product","CPPlus","HD CAMERA",2381,1410,"0%",FALSE,"In stock",""
"images/products/cp-plus-16ch-nvr-2sata-cp-unr-4k2162-v4.webp","CP PLUS 16CH NVR 2SATA (CP-UNR-4K2162-V4)","High quality product","CPPlus","NVR",19240,11410,"0%",FALSE,"In stock",""
"images/products/folla-decode.webp","FOLLA DECODE","High quality product","Folla","CASH COUNTING MACHINES",6166,4990,"0%",FALSE,"In stock",""
"images/products/folla-fm-eco-500v.webp","FOLLA FM-ECO 500V","High quality product","Folla","CASH COUNTING MACHINES",11358,9190,"0%",FALSE,"In stock",""
"images/products/folla-fm-i50pro.webp","FOLLA FM-I50PRO","High quality product","Folla","CASH COUNTING MACHINES",7788,6300,"0%",FALSE,"In stock",""
"images/products/folla-fm-eco-007.webp","FOLLA FM-ECO 007","High quality product","Folla","CASH COUNTING MACHINES",6490,5250,"0%",FALSE,"In stock",""
"images/products/folla-bpm-tycoon-ai.webp","FOLLA BPM-TYCOON-AI","High quality product","Folla","CASH COUNTING MACHINES",13954,11290,"0%",FALSE,"In stock",""
"images/products/folla-fm-i10.webp","FOLLA FM-I10","High quality product","Folla","CASH COUNTING MACHINES",7139,5780,"0%",FALSE,"In stock",""
"images/products/fyber-8-port-desktop-switch-fyes-08g.webp","FYBER 8 PORT DESKTOP SWITCH (FYES-08G)","High quality product","Fyber","DESKTOP SWITCH",2282,1020,"0%",FALSE,"In stock",""
"images/products/fyber-8-port-poe-switchfyr82fg.webp","FYBER 8 PORT POE SWITCH(FYR82FG)","High quality product","Fyber","POE SWITCH",6393,2840,"0%",FALSE,"In stock",""
